emp_id,dept,job_grade,fte,month,gross,bonus,overtime,taxes,deductions,net,hours_worked,location,currency
E100442,HR,Junior,1.0,2025-02,792.54,0.0,0.0,158.51,10.21,623.82,152.8,HQ,USD
E100442,HR,Junior,1.0,2025-03,890.28,164.2,0.0,210.9,8.63,834.95,154.0,HQ,USD
E100442,HR,Junior,1.0,2025-04,873.32,113.01,0.0,197.27,17.07,771.99,166.3,HQ,USD
E100442,HR,Junior,1.0,2025-05,807.52,131.39,0.0,187.78,3.7,747.43,155.0,HQ,USD
E100442,HR,Junior,1.0,2025-06,827.95,68.14,0.0,179.22,3.08,713.79,166.5,HQ,USD
E100442,HR,Junior,1.0,2025-07,819.23,159.25,0.0,195.7,16.23,766.55,157.8,HQ,USD
E100442,HR,Junior,1.0,2025-08,860.36,24.79,0.0,177.03,29.55,678.57,154.9,HQ,USD
E100443,Production,Middle,0.8240184292304534,2024-09,1140.5,150.58,32.67,264.75,14.12,1044.88,128.9,HQ,USD
E100443,Production,Middle,0.8240184292304534,2024-10,1258.29,323.8,32.64,322.95,39.75,1252.03,140.1,HQ,USD
E100443,Production,Middle,0.8240184292304534,2024-11,1172.72,129.59,70.0,274.46,30.16,1067.69,132.6,HQ,USD
E100443,Production,Middle,0.8240184292304534,2024-12,1219.9,0.0,153.04,274.59,0.0,1098.35,133.4,HQ,USD
E100443,Production,Middle,0.8240184292304534,2025-01,1207.91,158.55,0.0,273.29,28.39,1064.78,133.5,HQ,USD
E100443,Production,Middle,0.8240184292304534,2025-02,1221.41,157.68,143.41,304.5,6.12,1211.88,140.0,HQ,USD
E100443,Production,Middle,0.8240184292304534,2025-03,1250.6,173.69,80.26,300.91,46.35,1157.29,133.9,HQ,USD
E100443,Production,Middle,0.8240184292304534,2025-04,1111.11,85.43,100.95,259.5,27.19,1010.8,119.6,HQ,USD
E100443,Production,Middle,0.8240184292304534,2025-05,1212.98,53.66,87.23,270.77,14.49,1068.61,129.6,HQ,USD
E100443,Production,Middle,0.8240184292304534,2025-06,1143.47,258.79,80.15,296.48,37.29,1148.64,155.0,HQ,USD
E100443,Production,Middle,0.8240184292304534,2025-07,1162.62,261.75,17.47,288.37,37.84,1115.63,125.4,HQ,USD
E100443,Production,Middle,0.8240184292304534,2025-08,1161.25,182.99,98.37,288.52,8.45,1145.64,124.9,HQ,USD
E100444,Logistics,Middle,1.0,2024-09,1324.47,124.84,0.0,289.86,25.55,1133.9,159.0,Plant,USD
E100444,Logistics,Middle,1.0,2024-10,1321.7,207.57,96.86,325.23,16.28,1284.62,156.7,Plant,USD
E100444,Logistics,Middle,1.0,2024-11,1305.61,107.03,39.49,290.43,6.47,1155.23,159.8,Plant,USD
E100444,Logistics,Middle,1.0,2024-12,1271.41,0.0,0.0,254.28,7.35,1009.78,166.3,Plant,USD
E100444,Logistics,Middle,1.0,2025-01,1285.29,147.16,110.4,308.57,28.12,1206.16,156.5,Plant,USD
E100444,Logistics,Middle,1.0,2025-02,1275.61,245.67,56.92,315.64,0.0,1262.56,169.2,Plant,USD
E100444,Logistics,Middle,1.0,2025-03,1293.43,152.22,0.0,289.13,22.01,1134.51,153.0,Plant,USD
E100444,Logistics,Middle,1.0,2025-04,1451.34,160.3,33.67,329.06,22.2,1294.05,165.9,Plant,USD
E100444,Logistics,Middle,1.0,2025-05,1294.03,110.4,24.43,285.77,19.99,1123.1,158.0,Plant,USD
E100444,Logistics,Middle,1.0,2025-06,1380.5,64.91,169.69,323.02,35.68,1256.4,138.1,Plant,USD
E100444,Logistics,Middle,1.0,2025-07,1414.88,272.86,98.24,357.2,22.46,1406.32,159.5,Plant,USD
E100444,Logistics,Middle,1.0,2025-08,1420.52,246.99,0.0,333.5,19.82,1314.19,173.1,Plant,USD
E100445,HR,Junior,1.0,2024-09,845.66,191.93,0.0,207.52,42.16,787.91,156.1,Warehouse,USD
E100445,HR,Junior,1.0,2024-10,779.87,79.09,0.0,171.79,24.17,663.0,169.9,Warehouse,USD
E100445,HR,Junior,1.0,2024-11,813.61,95.54,0.0,181.83,20.24,707.08,154.3,Warehouse,USD
E100445,HR,Junior,1.0,2024-12,795.11,93.21,0.0,177.66,6.73,703.93,165.1,Warehouse,USD
E100445,HR,Junior,1.0,2025-01,797.47,54.42,0.0,170.38,18.08,663.43,163.0,Warehouse,USD
E100445,HR,Junior,1.0,2025-02,770.77,193.24,0.0,192.8,27.51,743.7,154.5,Warehouse,USD
E100445,HR,Junior,1.0,2025-03,890.05,216.6,0.0,221.33,16.7,868.62,160.4,Warehouse,USD
E100445,HR,Junior,1.0,2025-04,785.24,58.78,0.0,168.8,11.42,663.8,170.6,Warehouse,USD
E100445,HR,Junior,1.0,2025-05,802.65,65.18,0.0,173.57,8.62,685.64,153.9,Warehouse,USD
E100445,HR,Junior,1.0,2025-06,786.86,144.72,0.0,186.32,8.97,736.29,167.2,Warehouse,USD
E100445,HR,Junior,1.0,2025-07,850.71,110.59,0.0,192.26,25.74,743.3,166.7,Warehouse,USD
E100445,HR,Junior,1.0,2025-08,799.49,35.27,0.0,166.95,14.15,653.66,162.8,Warehouse,USD
E100446,IT,Middle,1.0,2024-09,1885.06,234.79,0.0,423.97,69.82,1626.06,154.3,Warehouse,USD
E100446,IT,Middle,1.0,2024-10,1747.9,172.35,0.0,384.05,20.67,1515.53,169.3,Warehouse,USD
E100446,IT,Middle,1.0,2024-11,1864.03,157.98,0.0,404.4,58.68,1558.93,157.5,Warehouse,USD
E100446,IT,Middle,1.0,2024-12,1956.88,535.87,0.0,498.55,40.71,1953.49,169.4,Warehouse,USD
E100446,IT,Middle,1.0,2025-01,1792.37,265.53,0.0,411.58,34.99,1611.33,167.2,Warehouse,USD
E100446,IT,Middle,1.0,2025-02,1921.33,225.34,0.0,429.33,29.13,1688.21,173.7,Warehouse,USD
E100446,IT,Middle,1.0,2025-03,1771.49,360.61,0.0,426.42,40.09,1665.59,174.6,Warehouse,USD
E100446,IT,Middle,1.0,2025-04,1914.19,115.68,0.0,405.97,54.64,1569.26,151.0,Warehouse,USD
E100446,IT,Middle,1.0,2025-05,1972.25,450.44,0.0,484.54,4.24,1933.91,163.2,Warehouse,USD
E100446,IT,Middle,1.0,2025-06,1789.13,211.45,0.0,400.12,19.2,1581.26,157.9,Warehouse,USD
E100446,IT,Middle,1.0,2025-07,1956.22,244.22,0.0,440.09,33.71,1726.64,155.9,Warehouse,USD
E100446,IT,Middle,1.0,2025-08,1948.16,449.13,0.0,479.46,45.35,1872.48,170.7,Warehouse,USD
E100447,Sales,Senior,0.8899864446275694,2024-09,2285.6,180.41,0.0,493.2,51.99,1920.82,139.0,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2024-10,2246.94,325.59,0.0,514.51,21.3,2036.72,146.3,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2024-11,2287.86,301.93,0.0,517.96,9.82,2062.01,147.8,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2024-12,2309.27,197.94,0.0,501.44,72.2,1933.57,139.8,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2025-01,2220.94,235.63,0.0,491.31,55.69,1909.57,150.7,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2025-02,2164.68,189.05,0.0,470.75,69.47,1813.51,135.1,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2025-03,2228.22,247.45,0.0,495.13,67.89,1912.65,133.0,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2025-04,2075.14,241.06,0.0,463.24,32.5,1820.46,151.2,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2025-05,2073.31,580.52,0.0,530.77,37.8,2085.26,143.6,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2025-06,2231.27,295.23,0.0,505.3,71.15,1950.05,126.8,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2025-07,2193.73,324.17,0.0,503.58,67.6,1946.72,148.6,Plant,USD
E100447,Sales,Senior,0.8899864446275694,2025-08,2223.24,431.92,0.0,531.03,55.03,2069.1,125.3,Plant,USD
E100448,Production,Senior,0.9897337908959367,2024-09,2230.06,136.84,146.47,502.67,48.64,1962.06,158.7,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2024-10,2185.66,0.0,0.0,437.13,61.77,1686.76,146.8,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2024-11,2103.01,313.9,0.0,483.38,30.64,1902.89,159.0,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2024-12,2245.68,104.86,128.11,495.73,53.87,1929.05,148.2,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2025-01,2077.29,145.08,116.73,467.82,56.57,1814.71,156.9,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2025-02,2303.29,403.9,219.71,585.38,55.35,2286.17,167.2,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2025-03,2157.08,7.1,22.43,437.32,38.58,1710.71,157.7,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2025-04,2197.9,139.6,330.64,533.63,41.71,2092.8,158.3,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2025-05,2328.02,115.85,101.7,509.11,47.2,1989.26,157.7,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2025-06,2394.87,266.21,109.45,554.11,67.42,2149.0,157.0,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2025-07,2082.89,63.46,0.0,429.27,44.2,1672.88,156.5,Warehouse,USD
E100448,Production,Senior,0.9897337908959367,2025-08,2122.89,272.85,128.34,504.82,27.39,1991.87,154.2,Warehouse,USD
E100449,Sales,Junior,1.0,2024-09,1035.52,50.25,0.0,217.15,14.46,854.16,164.3,HQ,USD
E100449,Sales,Junior,1.0,2024-10,1015.24,87.92,0.0,220.63,11.14,871.39,151.9,HQ,USD
E100449,Sales,Junior,1.0,2024-11,1035.23,271.03,0.0,261.25,26.56,1018.45,149.3,HQ,USD
E100449,Sales,Junior,1.0,2024-12,967.14,64.68,0.0,206.36,19.3,806.16,155.3,HQ,USD
E100449,Sales,Junior,1.0,2025-01,958.26,38.92,0.0,199.44,22.17,775.57,154.5,HQ,USD
E100449,Sales,Junior,1.0,2025-02,1011.26,142.12,0.0,230.68,32.91,889.79,165.7,HQ,USD
E100449,Sales,Junior,1.0,2025-03,1023.25,331.67,0.0,270.98,26.15,1057.79,155.6,HQ,USD
E100449,Sales,Junior,1.0,2025-04,962.69,158.03,0.0,224.14,24.96,871.62,164.0,HQ,USD
E100449,Sales,Junior,1.0,2025-05,1011.17,182.79,0.0,238.79,11.65,943.52,176.9,HQ,USD
E100449,Sales,Junior,1.0,2025-06,1068.23,188.08,0.0,251.26,21.78,983.27,160.4,HQ,USD
E100449,Sales,Junior,1.0,2025-07,980.54,104.32,0.0,216.97,0.0,867.89,172.2,HQ,USD
E100449,Sales,Junior,1.0,2025-08,1086.26,2.86,0.0,217.82,31.39,839.91,159.9,HQ,USD
E100450,Production,Middle,1.0,2024-09,1467.05,226.66,0.0,338.74,29.18,1325.79,160.6,Warehouse,USD
E100450,Production,Middle,1.0,2024-10,1331.29,32.32,96.31,291.98,40.74,1127.2,163.3,Warehouse,USD
E100450,Production,Middle,1.0,2024-11,1360.85,419.46,5.13,357.09,37.74,1390.61,161.9,Warehouse,USD
E100450,Production,Middle,1.0,2024-12,1481.81,217.93,118.63,363.67,37.13,1417.57,151.5,Warehouse,USD
E100450,Production,Middle,1.0,2025-01,1366.18,137.58,133.71,327.49,30.51,1279.47,158.3,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2024-09,1006.01,0.0,0.0,201.2,7.08,797.73,128.9,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2024-10,1086.09,122.98,0.0,241.81,32.22,935.04,148.0,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2024-11,1044.68,116.09,0.0,232.15,25.18,903.44,151.0,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2024-12,977.93,232.68,0.0,242.12,3.67,964.82,148.3,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2025-01,1031.79,127.3,0.0,231.82,16.53,910.74,144.6,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2025-02,1067.46,122.81,0.0,238.05,47.37,904.85,153.1,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2025-03,1001.33,158.9,0.0,232.05,21.12,907.06,159.6,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2025-04,971.67,0.0,0.0,194.33,22.94,754.4,155.5,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2025-05,1081.97,180.77,0.0,252.55,27.32,982.87,137.0,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2025-06,1070.03,227.03,0.0,259.41,23.24,1014.41,138.4,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2025-07,990.18,157.41,0.0,229.52,37.58,880.49,133.2,Warehouse,USD
E100451,Finance,Junior,0.93037879484201,2025-08,995.33,54.49,0.0,209.96,24.96,814.9,153.6,Warehouse,USD
E100452,HR,Junior,1.0,2024-09,877.15,144.04,0.0,204.24,27.54,789.41,158.7,HQ,USD
E100452,HR,Junior,1.0,2024-10,781.38,171.74,0.0,190.62,22.1,740.4,164.5,HQ,USD
E100452,HR,Junior,1.0,2024-11,807.16,152.54,0.0,191.94,32.63,735.13,159.0,HQ,USD
E100452,HR,Junior,1.0,2024-12,861.06,39.12,0.0,180.04,11.03,709.11,151.4,HQ,USD
E100452,HR,Junior,1.0,2025-01,817.18,78.57,0.0,179.15,19.39,697.21,152.9,HQ,USD
E100452,HR,Junior,1.0,2025-02,819.55,43.64,0.0,172.64,17.93,672.62,146.9,HQ,USD
E100452,HR,Junior,1.0,2025-03,804.84,80.88,0.0,177.14,17.55,691.03,146.8,HQ,USD
E100452,HR,Junior,1.0,2025-04,804.56,79.72,0.0,176.86,17.84,689.58,145.0,HQ,USD
E100452,HR,Junior,1.0,2025-05,777.01,72.02,0.0,169.81,26.23,652.99,164.2,HQ,USD
E100452,HR,Junior,1.0,2025-06,862.31,47.68,0.0,182.0,7.71,720.28,162.2,HQ,USD
E100452,HR,Junior,1.0,2025-07,826.12,111.22,0.0,187.47,30.65,719.22,154.5,HQ,USD
E100452,HR,Junior,1.0,2025-08,801.67,1.18,0.0,160.57,17.73,624.55,171.8,HQ,USD
E100453,Production,Junior,1.0,2024-09,987.72,176.75,120.55,257.0,12.94,1015.08,163.7,Plant,USD
E100453,Production,Junior,1.0,2024-10,899.52,122.45,80.36,220.47,2.03,879.83,164.8,Plant,USD
E100453,Production,Junior,1.0,2024-11,894.67,24.3,1.6,184.11,23.3,713.16,157.6,Plant,USD
E100453,Production,Junior,1.0,2024-12,979.69,138.87,51.75,234.06,17.92,918.33,162.3,Plant,USD
E100453,Production,Junior,1.0,2025-01,964.88,151.84,27.84,228.91,31.26,884.39,165.3,Plant,USD
E100453,Production,Junior,1.0,2025-02,881.33,111.42,66.1,211.77,1.48,845.6,161.9,Plant,USD
E100453,Production,Junior,1.0,2025-03,939.32,218.97,57.3,243.12,19.57,952.9,155.2,Plant,USD
E100453,Production,Junior,1.0,2025-04,978.76,104.09,113.01,239.17,11.12,945.57,156.4,Plant,USD
E100453,Production,Junior,1.0,2025-05,898.06,223.1,36.38,231.51,13.04,912.99,143.3,Plant,USD
E100453,Production,Junior,1.0,2025-06,886.62,139.16,67.55,218.67,11.96,862.7,155.2,Plant,USD
E100453,Production,Junior,1.0,2025-07,884.46,273.07,95.07,250.52,31.48,970.6,174.2,Plant,USD
E100453,Production,Junior,1.0,2025-08,971.85,96.08,5.92,214.77,37.26,821.82,152.3,Plant,USD
E100454,Production,Senior,1.0,2024-09,2268.16,112.51,98.51,495.84,0.35,1982.99,148.5,Warehouse,USD
E100454,Production,Senior,1.0,2024-10,2275.72,82.58,234.67,518.59,45.67,2028.71,164.6,Warehouse,USD
E100454,Production,Senior,1.0,2024-11,2204.58,232.64,219.15,531.27,54.06,2071.04,157.5,Warehouse,USD
E100454,Production,Senior,1.0,2024-12,2110.92,990.75,0.0,488.23,50.25,2563.19,160.6,Warehouse,USD
E100454,Production,Senior,1.0,2025-01,2234.68,308.58,133.11,535.27,49.05,2092.05,161.2,Warehouse,USD
E100454,Production,Senior,1.0,2025-02,2318.22,374.19,36.2,545.72,21.45,2161.44,165.4,Warehouse,USD
E100454,Production,Senior,1.0,2025-03,2399.76,389.8,95.13,576.94,1.45,2306.3,171.9,Warehouse,USD
E100454,Production,Senior,1.0,2025-04,2328.59,374.96,362.12,613.13,50.05,2402.49,162.3,Warehouse,USD
E100454,Production,Senior,1.0,2025-05,2226.98,298.13,373.09,579.64,25.76,2292.8,152.3,Warehouse,USD
E100454,Production,Senior,1.0,2025-06,2394.22,579.06,50.65,604.79,58.19,2360.95,168.6,Warehouse,USD
E100454,Production,Senior,1.0,2025-07,2115.51,404.62,255.76,555.18,48.83,2171.88,156.3,Warehouse,USD
E100454,Production,Senior,1.0,2025-08,2098.83,202.05,369.56,534.09,30.8,2105.55,163.9,Warehouse,USD
E100455,Production,Senior,0.930131956401517,2024-09,2133.35,275.84,76.04,497.05,57.08,1931.1,154.4,Plant,USD
E100456,IT,Middle,0.9910679597299266,2024-09,1743.7,372.51,0.0,423.24,33.72,1659.25,151.0,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2024-10,1906.44,269.17,0.0,435.12,41.14,1699.35,160.6,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2024-11,1924.91,1273.9499999999998,0.0,469.91,10.15,2718.8,153.8,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2024-12,1969.03,207.48,0.0,435.3,63.93,1677.28,156.3,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2025-01,1884.45,313.76,0.0,439.64,31.37,1727.2,161.6,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2025-02,1966.95,80.34,0.0,409.46,30.21,1607.62,161.4,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2025-03,1899.8,398.37,0.0,459.63,77.81,1760.73,162.5,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2025-04,1788.51,206.61,0.0,399.02,33.74,1562.36,155.3,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2025-05,1957.87,293.81,0.0,450.34,16.18,1785.16,167.3,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2025-06,1945.58,203.17,0.0,429.75,61.27,1657.73,163.4,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2025-07,1959.88,505.29,0.0,493.03,30.57,1941.57,142.6,Warehouse,USD
E100456,IT,Middle,0.9910679597299266,2025-08,1721.78,0.0,0.0,344.36,20.12,1357.3,163.6,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2024-09,1260.26,202.45,0.0,292.54,10.61,1159.56,141.3,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2024-10,1269.31,269.48,0.0,307.76,19.35,1211.68,146.7,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2024-11,1318.45,335.85,0.0,330.86,13.74,1309.7,120.1,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2024-12,1352.41,279.11,0.0,326.3,37.74,1267.48,143.7,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2025-01,1263.17,79.05,0.0,268.44,34.94,1038.84,135.2,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2025-02,1411.09,187.05,0.0,319.63,27.43,1251.08,145.8,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2025-03,1382.69,111.56,0.0,298.85,17.99,1177.41,149.6,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2025-04,1245.41,262.51,0.0,301.58,12.06,1194.28,138.5,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2025-05,1320.96,272.56,0.0,318.7,40.8,1234.02,135.1,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2025-06,1243.38,290.64,0.0,306.8,16.95,1210.27,116.3,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2025-07,1350.36,9.38,0.0,271.95,35.05,1052.74,152.1,Warehouse,USD
E100457,Sales,Middle,0.8401947624723286,2025-08,1373.35,89.57,0.0,292.58,28.69,1141.65,146.8,Warehouse,USD
E100458,Finance,Middle,1.0,2024-09,1705.14,275.13,0.0,396.05,29.84,1554.38,180.9,Plant,USD
E100458,Finance,Middle,1.0,2024-10,1694.9,245.59,0.0,388.1,35.33,1517.06,156.7,Plant,USD
E100458,Finance,Middle,1.0,2024-11,1690.1,65.69,0.0,351.16,0.0,1404.63,158.8,Plant,USD
E100458,Finance,Middle,1.0,2024-12,1799.52,142.78,0.0,388.46,39.35,1514.49,150.2,Plant,USD
E100458,Finance,Middle,1.0,2025-01,1705.95,282.56,0.0,397.7,34.46,1556.35,161.3,Plant,USD
E100458,Finance,Middle,1.0,2025-02,1806.47,46.2,0.0,370.53,33.93,1448.21,164.1,Plant,USD
E100458,Finance,Middle,1.0,2025-03,1701.26,160.93,0.0,372.44,46.71,1443.04,171.4,Plant,USD
E100458,Finance,Middle,1.0,2025-04,1723.29,244.15,0.0,393.49,30.88,1543.07,159.0,Plant,USD
E100458,Finance,Middle,1.0,2025-05,1757.33,420.4,0.0,435.55,51.23,1690.95,166.6,Plant,USD
E100458,Finance,Middle,1.0,2025-06,1688.32,96.45,0.0,356.95,40.34,1387.48,169.9,Plant,USD
E100458,Finance,Middle,1.0,2025-07,1784.06,0.0,0.0,356.81,79.33,1347.92,163.3,Plant,USD
E100458,Finance,Middle,1.0,2025-08,1615.42,0.0,0.0,323.08,28.48,1263.86,166.6,Plant,USD
E100459,Sales,Middle,1.0,2024-09,1598.59,0.0,0.0,319.72,37.34,1241.53,159.6,HQ,USD
E100459,Sales,Middle,1.0,2024-10,1656.8,180.27,0.0,367.41,31.7,1437.96,165.6,HQ,USD
E100459,Sales,Middle,1.0,2024-11,1479.1,104.11,0.0,316.64,43.55,1223.02,155.8,HQ,USD
E100459,Sales,Middle,1.0,2024-12,1464.67,244.53,0.0,341.84,41.67,1325.69,162.5,HQ,USD
E100459,Sales,Middle,1.0,2025-01,1593.26,0.0,0.0,318.65,28.87,1245.74,167.8,HQ,USD
E100459,Sales,Middle,1.0,2025-02,1500.45,205.48,0.0,341.19,29.9,1334.84,162.5,HQ,USD
E100459,Sales,Middle,1.0,2025-03,1688.56,294.85,0.0,396.68,48.06,1538.67,157.2,HQ,USD
E100459,Sales,Middle,1.0,2025-04,1670.46,0.0,0.0,334.09,36.42,1299.95,158.9,HQ,USD
E100459,Sales,Middle,1.0,2025-05,1680.86,178.33,0.0,371.84,48.22,1439.13,156.9,HQ,USD
E100459,Sales,Middle,1.0,2025-06,1487.39,155.0,0.0,328.48,32.67,1281.24,161.2,HQ,USD
E100459,Sales,Middle,1.0,2025-07,1496.54,126.53,0.0,324.61,25.09,1273.37,151.0,HQ,USD
E100459,Sales,Middle,1.0,2025-08,1634.78,183.99,0.0,363.75,20.51,1434.51,168.6,HQ,USD
E100460,Sales,Middle,0.9772580587356116,2024-09,1597.62,224.26,0.0,364.38,65.85,1391.65,154.9,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2024-10,1429.76,214.24,0.0,328.8,35.81,1279.39,153.1,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2024-11,1558.42,258.22,0.0,363.33,1.43,1451.88,163.0,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2024-12,1521.75,182.94,0.0,340.94,22.44,1341.31,167.8,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2025-01,1553.47,151.43,0.0,340.98,25.63,1338.29,155.2,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2025-02,1622.71,45.12,0.0,333.57,50.03,1284.23,160.9,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2025-03,1473.68,241.73,0.0,343.08,29.52,1342.81,164.5,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2025-04,1489.31,257.42,0.0,349.35,51.06,1346.32,157.1,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2025-05,1548.92,116.07,0.0,333.0,37.96,1294.03,149.3,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2025-06,1636.2,85.52,0.0,344.34,41.04,1336.34,150.3,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2025-07,1484.11,62.7,0.0,309.36,21.21,1216.24,152.5,Plant,USD
E100460,Sales,Middle,0.9772580587356116,2025-08,1489.27,161.86,0.0,330.23,35.3,1285.6,160.0,Plant,USD
E100461,Production,Middle,0.8384949109415212,2024-09,1199.5,0.0,0.0,239.9,30.65,928.95,135.9,HQ,USD
E100461,Production,Middle,0.8384949109415212,2024-10,1148.12,13.68,30.13,238.39,19.56,933.98,135.5,HQ,USD
E100461,Production,Middle,0.8384949109415212,2024-11,1138.56,174.01,50.4,272.59,38.4,1051.98,147.7,HQ,USD
E100461,Production,Middle,0.8384949109415212,2024-12,1125.07,138.56,101.14,272.95,29.09,1062.73,130.9,HQ,USD
E100461,Production,Middle,0.8384949109415212,2025-01,1141.29,10.45,55.97,241.54,6.16,960.01,138.2,HQ,USD
E100461,Production,Middle,0.8384949109415212,2025-02,1175.5,154.48,77.54,281.5,24.4,1101.62,129.1,HQ,USD
E100461,Production,Middle,0.8384949109415212,2025-03,1161.75,235.46,33.42,286.13,23.48,1121.02,129.7,HQ,USD
E100461,Production,Middle,0.8384949109415212,2025-04,1265.19,158.72,14.93,287.77,25.39,1125.68,132.2,HQ,USD
E100461,Production,Middle,0.8384949109415212,2025-05,1281.65,149.79,0.0,286.29,32.02,1113.13,148.4,HQ,USD
E100461,Production,Middle,0.8384949109415212,2025-06,1136.12,48.62,41.54,245.26,22.37,958.65,134.0,HQ,USD
E100461,Production,Middle,0.8384949109415212,2025-07,1210.16,116.07,5.11,266.27,35.72,1029.35,125.2,HQ,USD
E100461,Production,Middle,0.8384949109415212,2025-08,1203.19,132.42,0.0,267.12,31.43,1037.06,135.0,HQ,USD
E100462,IT,Junior,1.0,2024-09,1233.38,80.21,0.0,262.72,9.21,1041.66,156.4,Plant,USD
E100462,IT,Junior,1.0,2024-10,1246.8,167.87,0.0,282.93,3.96,1127.78,163.8,Plant,USD
E100462,IT,Junior,1.0,2024-11,1242.33,92.78,0.0,267.02,39.43,1028.66,142.5,Plant,USD
E100462,IT,Junior,1.0,2024-12,1250.07,177.9,0.0,285.59,14.77,1127.61,156.4,Plant,USD
E100462,IT,Junior,1.0,2025-01,1275.88,328.42,0.0,320.86,39.1,1244.34,175.1,Plant,USD
E100462,IT,Junior,1.0,2025-02,1233.04,11.58,0.0,248.92,24.01,971.69,166.4,Plant,USD
E100462,IT,Junior,1.0,2025-03,1150.53,63.45,0.0,242.8,13.63,957.55,162.9,Plant,USD
E100462,IT,Junior,1.0,2025-04,1184.57,77.87,0.0,252.49,25.82,984.13,150.8,Plant,USD
E100462,IT,Junior,1.0,2025-05,1139.3,35.85,0.0,235.03,21.07,919.05,153.6,Plant,USD
E100462,IT,Junior,1.0,2025-06,1238.53,146.35,0.0,276.98,21.96,1085.94,174.1,Plant,USD
E100462,IT,Junior,1.0,2025-07,1118.07,105.35,0.0,244.68,15.83,962.91,150.6,Plant,USD
E100462,IT,Junior,1.0,2025-08,1134.49,160.57,0.0,259.01,0.97,1035.08,149.1,Plant,USD
E100463,Logistics,Junior,1.0,2024-09,896.97,38.68,46.79,196.49,19.57,766.38,159.0,Plant,USD
E100463,Logistics,Junior,1.0,2024-10,914.39,72.29,43.62,206.06,9.11,815.13,162.3,Plant,USD
E100463,Logistics,Junior,1.0,2024-11,813.64,29.37,34.37,175.48,15.97,685.93,162.2,Plant,USD
E100463,Logistics,Junior,1.0,2024-12,912.06,63.4,80.43,211.18,23.01,821.7,154.2,Plant,USD
